sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
242,baseline,Myeloid,0.7816086434573828,0.8542262754707028,0.24,3.2013737362860994,,6.088881865101363,0.7662128515214839
242,baseline,T_cell,0.8004321728691475,0.8597734417100582,0.22,7.843983814374015,,10.374075717623148,0.9374671865192801
242,cellina-ablated,Endothelial,0.2059543817527011,0.14771215796629067,0.02,11.141726642775254,0.22646551132202147,12.71607490766947,0.463101930397994
242,cellina-ablated,Epithelial,0.836062424969988,0.8348605317261679,0.04,13.455436538039615,0.5636963844299316,15.607952557917965,0.8449793872395137
242,cellina-ablated,Fibroblast,0.6634813925570229,0.6730376436886137,0.06,10.12786328904506,0.20209236145019532,12.469931255407655,0.5148784055655418
242,cellina-ablated,Myeloid,0.7720048019207683,0.8337267188245022,0.04,9.87012464096063,0.27707300186157224,12.665644185383597,0.7113348331438157
242,cellina-ablated,T_cell,0.4659303721488595,0.553101750721281,0.02,10.55429689966053,0.19216451644897461,13.768965050928184,0.6896699521567603
242,cellina,Endothelial,0.407923169267707,0.4756983644605681,0.12,11.918474550115084,0.5876022338867187,14.377540985286961,0.529994948429111
242,cellina,Epithelial,0.9019447779111645,0.8835497385485499,0.2,15.025763551573334,1.68466157913208,17.51813558911541,0.7913577997044406
242,cellina,Fibroblast,0.8853301320528212,0.9213155896130738,0.4,12.305398980928892,0.9473849296569824,14.829824545685137,0.5920610590673264
242,cellina,Myeloid,0.7958223289315726,0.9154694704928908,0.38,12.205819963816467,0.8335641860961914,15.119105401923317,0.5659120983321185
242,cellina,T_cell,0.8582472989195679,0.8997930692358854,0.38,12.725139433042992,0.6004975318908692,15.731830156033869,0.850493285879251
242,cellina-graph,Endothelial,0.31025210084033605,0.396443898862405,0.1,9.132098700058886,0.10800914764404297,12.260318540055223,0.6499207368646694
242,cellina-graph,Epithelial,0.7846818727490995,0.7185273585311149,0.1,11.334199878227196,0.18116474151611328,13.427072933992108,0.9437805990297882
242,cellina-graph,Fibroblast,0.796014405762305,0.7155892880356952,0.22,7.8503914481814165,0.10531749725341796,12.188375328834379,0.47938647483473235
242,cellina-graph,Myeloid,0.8075390156062424,0.8398568425913178,0.26,9.47638347564678,0.09549751281738281,13.914110325647846,0.9348984198645598
242,cellina-graph,T_cell,0.7724849939975991,0.8802036106867349,0.28,10.601800411891372,0.08757896423339843,13.579337249984814,0.7000042768781564
242,cellina-mmd,Endothelial,-0.22737094837935176,-0.13730024236721633,0.12,19.532787091744687,0.0012706130743026733,21.164401142435096,0.29308229740126585
242,cellina-mmd,Epithelial,0.7378151260504201,0.7195151366345904,0.04,20.343609321814206,0.001007123291492462,22.139901661020833,0.1885376351571732
242,cellina-mmd,Fibroblast,-0.25157262905162064,-0.31215240163759217,0.28,17.936247434565146,0.0009818494319915772,21.46866886210283,0.43464193026943176
242,cellina-mmd,Myeloid,0.2580072028811525,0.31169002552634245,0.2,19.59564618010683,0.001415392756462097,23.88542719424337,0.32354687579097946
242,cellina-mmd,T_cell,0.023193277310924368,0.0036836777559019034,0.16,17.545674262354474,0.0009510815143585205,21.857451145138942,0.6611084974633489
