KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
NFKBIA,full,Cellina-base,0.02794692299790619,0.6,4.038224203434697,0.8473215504739492,2,cellina
NFKBIA,KO-specific,Cellina-base,0.5343756059626891,0.8,4.096527685323304,0.5881963381075666,2,cellina
LBP,full,Cellina-base,0.636778025714499,0.8,4.435986047194584,0.3858619209120622,2,cellina
LBP,KO-specific,Cellina-base,0.09262878452325861,0.6,4.441275849840685,0.5085466574096412,2,cellina
MAP2K3,full,Cellina-base,0.16346041653351043,0.7,4.058321468964967,0.5365893888874068,2,cellina
MAP2K3,KO-specific,Cellina-base,0.03169935815041187,0.7,4.0159262845027826,0.4239880305192718,2,cellina
MAP2K2,full,Cellina-base-random,0.39361472043399126,0.58,3.99145971643735,0.6629009323113699,2,cellina
MAP2K2,KO-specific,Cellina-base-random,0.4697340768354291,0.6199999999999999,3.9961792592823793,0.6207327269149159,2,cellina
IRAK1,full,Cellina-base-random,-0.23922568919098214,0.6,4.6043280195802,0.6863530521911174,2,cellina
IRAK1,KO-specific,Cellina-base-random,-0.1890074404998625,0.62,4.621561850573897,0.5059117913764396,2,cellina
IRF7,full,Cellina-base-random,-0.16060516589758114,0.4,3.8842979120501058,0.5811263133756631,2,cellina
IRF7,KO-specific,Cellina-base-random,0.23938650515888366,0.62,3.882150724327137,0.43299127276413973,2,cellina
PELI1,full,Cellina-base-random,0.07259453617960551,0.62,3.8071089550869757,0.5118957788798629,2,cellina
PELI1,KO-specific,Cellina-base-random,-0.3474763972085744,0.36,3.7869149319622877,0.45050417814582716,2,cellina
IRF3,full,Cellina-base-random,-0.5419850947509639,0.3,4.13928165696034,0.46402615832308225,2,cellina
IRF3,KO-specific,Cellina-base-random,-0.43675343736850325,0.45999999999999996,4.0889864196223575,0.30862926539591723,2,cellina
IRF5,full,Cellina-base-random,-0.42244915730260024,0.43999999999999995,3.7942972546079496,0.5346283143152666,2,cellina
IRF5,KO-specific,Cellina-base-random,-0.4513412674703831,0.27999999999999997,3.7109321558791564,0.4595609092673748,2,cellina
NFKBIA,full,Cellina-base-random,-0.38905548503198417,0.48,4.194761538451244,0.8876147265155359,2,cellina
NFKBIA,KO-specific,Cellina-base-random,-0.187419997463137,0.48,4.17592793379932,0.6571256666947923,2,cellina
LBP,full,Cellina-base-random,-0.48777765256862204,0.42000000000000004,4.391485276823175,0.5375834936656595,2,cellina
LBP,KO-specific,Cellina-base-random,-0.17364039504485787,0.22000000000000003,4.438363104701832,0.461048970703983,2,cellina
MAP2K3,full,Cellina-base-random,0.3484476356260198,0.7,3.991041094365398,0.5180089965596771,2,cellina
MAP2K3,KO-specific,Cellina-base-random,0.23039168718057762,0.6799999999999999,3.9434922807632504,0.408911574592873,2,cellina
MAP2K2,full,mean,-0.19092039511092362,0.6,0.3075221209532414,0.7190998874162222,2,cellina
MAP2K2,KO-specific,mean,-0.4908242679911403,0.4,0.3338612238164025,0.7420057251336665,2,cellina
